,Date,Hour,Market Demand,Ontario Demand
822,2020-02-04,7,17556,15290
823,2020-02-04,8,18700,16510
824,2020-02-04,9,19100,17072
825,2020-02-04,10,19486,17174
826,2020-02-04,11,19631,17187
827,2020-02-04,12,19444,17052
828,2020-02-04,13,19447,16878
829,2020-02-04,14,18952,16617
830,2020-02-04,15,19153,16649
831,2020-02-04,16,19231,17023
832,2020-02-04,17,19881,17504
833,2020-02-04,18,20855,18154
834,2020-02-04,19,20711,18373
835,2020-02-04,20,20355,18188
836,2020-02-04,21,20172,17851
837,2020-02-04,22,19664,17253
838,2020-02-04,23,18638,16247
839,2020-02-04,24,17762,15307
840,2020-02-05,1,17217,14740
841,2020-02-05,2,16896,14317
842,2020-02-05,3,16826,14155
843,2020-02-05,4,16684,14082
844,2020-02-05,5,17042,14338
845,2020-02-05,6,17806,14999
846,2020-02-05,7,19225,16454
847,2020-02-05,8,20315,18047
848,2020-02-05,9,19857,17900
849,2020-02-05,10,19087,17052
850,2020-02-05,11,18807,16627
851,2020-02-05,12,18706,16509
852,2020-02-05,13,18620,16326
853,2020-02-05,14,18599,16309
854,2020-02-05,15,18591,16270
855,2020-02-05,16,19043,16761
856,2020-02-05,17,20151,17734
857,2020-02-05,18,21049,18626
858,2020-02-05,19,21714,19198
859,2020-02-05,20,21401,18945
860,2020-02-05,21,20926,18509
861,2020-02-05,22,19880,17712
862,2020-02-05,23,18769,16647
863,2020-02-05,24,17642,15586
864,2020-02-06,1,17074,14922
865,2020-02-06,2,16782,14536
866,2020-02-06,3,16513,14298
867,2020-02-06,4,16561,14252
868,2020-02-06,5,17079,14529
869,2020-02-06,6,18003,15019
870,2020-02-06,7,19104,16176
871,2020-02-06,8,20207,17629
872,2020-02-06,9,20377,17990
873,2020-02-06,10,20299,18047
874,2020-02-06,11,20433,18195
875,2020-02-06,12,20624,18307
876,2020-02-06,13,20581,18296
877,2020-02-06,14,20457,18257
878,2020-02-06,15,20774,18189
879,2020-02-06,16,20742,18172
880,2020-02-06,17,21127,18552
881,2020-02-06,18,21792,19051
882,2020-02-06,19,21965,19211
883,2020-02-06,20,21590,18971
884,2020-02-06,21,21361,18587
885,2020-02-06,22,20805,17801
886,2020-02-06,23,19595,16830
887,2020-02-06,24,18579,15929
888,2020-02-07,1,17824,15095
889,2020-02-07,2,17514,14610
890,2020-02-07,3,17181,14473
891,2020-02-07,4,17298,14349
892,2020-02-07,5,17264,14474
893,2020-02-07,6,17273,15075
894,2020-02-07,7,18676,16277
895,2020-02-07,8,19826,17465
896,2020-02-07,9,20416,17902
897,2020-02-07,10,20695,18100
898,2020-02-07,11,20862,18177
899,2020-02-07,12,20820,18142
900,2020-02-07,13,20712,18050
901,2020-02-07,14,20568,17910
902,2020-02-07,15,20392,17764
903,2020-02-07,16,20262,17627
904,2020-02-07,17,20738,18024
905,2020-02-07,18,21877,18658
906,2020-02-07,19,22450,19435
907,2020-02-07,20,22093,19061
908,2020-02-07,21,21252,18715
909,2020-02-07,22,20466,18193
910,2020-02-07,23,19755,17262
911,2020-02-07,24,18861,16236
912,2020-02-08,1,18150,15673
913,2020-02-08,2,17872,15270
914,2020-02-08,3,17838,15022
915,2020-02-08,4,17699,14890
916,2020-02-08,5,17585,14918
917,2020-02-08,6,17873,15201
918,2020-02-08,7,18177,15720
919,2020-02-08,8,18871,16422
920,2020-02-08,9,19449,17245
921,2020-02-08,10,19806,17669
922,2020-02-08,11,19979,17963
923,2020-02-08,12,19768,17874
924,2020-02-08,13,19443,17500
925,2020-02-08,14,19100,17246
926,2020-02-08,15,18733,16925
927,2020-02-08,16,18863,16910
928,2020-02-08,17,19384,17393
929,2020-02-08,18,20422,18369
930,2020-02-08,19,20969,18890
931,2020-02-08,20,20494,18364
932,2020-02-08,21,19481,17774
933,2020-02-08,22,18947,17272
934,2020-02-08,23,18280,16784
935,2020-02-08,24,17419,16010
936,2020-02-09,1,17915,15490
937,2020-02-09,2,17579,15035
938,2020-02-09,3,17257,14756
939,2020-02-09,4,17123,14665
940,2020-02-09,5,17286,14746
941,2020-02-09,6,17207,14889
942,2020-02-09,7,17064,15188
943,2020-02-09,8,17100,15704
944,2020-02-09,9,17693,16330
945,2020-02-09,10,18151,16641
946,2020-02-09,11,18120,16671
947,2020-02-09,12,18456,16784
948,2020-02-09,13,19036,16734
949,2020-02-09,14,19334,16564
950,2020-02-09,15,19204,16621
951,2020-02-09,16,19240,16853
952,2020-02-09,17,19573,17487
953,2020-02-09,18,19955,17928
954,2020-02-09,19,19628,18122
955,2020-02-09,20,20080,17764
956,2020-02-09,21,19802,17483
957,2020-02-09,22,19235,16849
958,2020-02-09,23,18600,16047
959,2020-02-09,24,17860,15180
960,2020-02-10,1,17611,14718
961,2020-02-10,2,16982,14309
962,2020-02-10,3,16683,14124
963,2020-02-10,4,16674,14110
964,2020-02-10,5,16764,14221
965,2020-02-10,6,16970,14626
966,2020-02-10,7,18252,15949
967,2020-02-10,8,19582,17341
968,2020-02-10,9,19899,17728
969,2020-02-10,10,19916,17745
970,2020-02-10,11,19829,17451
971,2020-02-10,12,19343,17239
972,2020-02-10,13,19112,16978
973,2020-02-10,14,19336,16910
974,2020-02-10,15,19550,16929
975,2020-02-10,16,19355,16897
976,2020-02-10,17,19792,17507
977,2020-02-10,18,20617,18301
978,2020-02-10,19,21133,18731
979,2020-02-10,20,20567,18459
980,2020-02-10,21,20207,18037
981,2020-02-10,22,19559,17307
982,2020-02-10,23,18550,16331
983,2020-02-10,24,17512,15258
984,2020-02-11,1,17042,14602
985,2020-02-11,2,16657,14174
986,2020-02-11,3,16405,13917
987,2020-02-11,4,16200,13758
988,2020-02-11,5,16293,13892
989,2020-02-11,6,16884,14393
990,2020-02-11,7,17986,15654
991,2020-02-11,8,19347,17087
992,2020-02-11,9,19523,17417
993,2020-02-11,10,19749,17470
994,2020-02-11,11,19711,17210
995,2020-02-11,12,18996,16630
996,2020-02-11,13,18647,16230
997,2020-02-11,14,18547,16121
998,2020-02-11,15,18857,16185
999,2020-02-11,16,19302,16682
1000,2020-02-11,17,19826,17324
1001,2020-02-11,18,20556,18016
1002,2020-02-11,19,21040,18354
1003,2020-02-11,20,20743,18143
1004,2020-02-11,21,20308,17711
1005,2020-02-11,22,19737,17072
1006,2020-02-11,23,18717,16057
1007,2020-02-11,24,17563,15084
1008,2020-02-12,1,16914,14510
1009,2020-02-12,2,16514,14139
1010,2020-02-12,3,16214,13857
1011,2020-02-12,4,16330,13799
1012,2020-02-12,5,16663,14064
1013,2020-02-12,6,17194,14657
1014,2020-02-12,7,18479,15898
1015,2020-02-12,8,19391,17108
1016,2020-02-12,9,19041,17052
1017,2020-02-12,10,18592,16633
1018,2020-02-12,11,18441,16215
1019,2020-02-12,12,18275,15849
1020,2020-02-12,13,18337,15718
1021,2020-02-12,14,18740,15977
1022,2020-02-12,15,19384,16167
1023,2020-02-12,16,19408,16610
1024,2020-02-12,17,19967,17381
1025,2020-02-12,18,20449,18154
1026,2020-02-12,19,20839,18598
1027,2020-02-12,20,20526,18401
1028,2020-02-12,21,20125,17995
1029,2020-02-12,22,19278,17270
1030,2020-02-12,23,18082,16203
1031,2020-02-12,24,16897,15237
1032,2020-02-13,1,16885,14743
1033,2020-02-13,2,16529,14373
1034,2020-02-13,3,16400,14097
1035,2020-02-13,4,16031,13951
1036,2020-02-13,5,16392,14062
1037,2020-02-13,6,17403,14847
1038,2020-02-13,7,18752,16212
1039,2020-02-13,8,19698,17411
1040,2020-02-13,9,20010,17772
1041,2020-02-13,10,20070,17883
1042,2020-02-13,11,19876,17690
1043,2020-02-13,12,19866,17554
1044,2020-02-13,13,19939,17560
1045,2020-02-13,14,20286,17469
1046,2020-02-13,15,19994,17551
1047,2020-02-13,16,20162,17653
1048,2020-02-13,17,20646,18055
1049,2020-02-13,18,21442,18767
1050,2020-02-13,19,22165,19232
1051,2020-02-13,20,21912,19216
1052,2020-02-13,21,21690,19163
1053,2020-02-13,22,21248,18994
1054,2020-02-13,23,19841,17689
1055,2020-02-13,24,18699,16714
1056,2020-02-14,1,18203,16182
1057,2020-02-14,2,18094,15743
1058,2020-02-14,3,18209,15735
1059,2020-02-14,4,18236,15895
1060,2020-02-14,5,18205,16069
1061,2020-02-14,6,18359,16610
1062,2020-02-14,7,20056,17912
1063,2020-02-14,8,21176,19291
1064,2020-02-14,9,21127,19278
1065,2020-02-14,10,21201,19040
1066,2020-02-14,11,20915,18582
1067,2020-02-14,12,20640,18115
1068,2020-02-14,13,19890,17724
1069,2020-02-14,14,19464,17484
1070,2020-02-14,15,19444,17526
1071,2020-02-14,16,19906,17890
1072,2020-02-14,17,20298,18302
1073,2020-02-14,18,21393,19152
1074,2020-02-14,19,22071,19630
1075,2020-02-14,20,22143,19393
1076,2020-02-14,21,21332,18903
1077,2020-02-14,22,20423,18256
1078,2020-02-14,23,19458,17365
1079,2020-02-14,24,18236,16267
1080,2020-02-15,1,17971,15553
1081,2020-02-15,2,17683,15119
1082,2020-02-15,3,17396,14757
1083,2020-02-15,4,17373,14752
1084,2020-02-15,5,17206,14744
1085,2020-02-15,6,17571,14976
1086,2020-02-15,7,18283,15451
1087,2020-02-15,8,18830,16005
1088,2020-02-15,9,18950,16434
1089,2020-02-15,10,19101,16610
1090,2020-02-15,11,19072,16533
1091,2020-02-15,12,19153,16427
1092,2020-02-15,13,19165,16193
1093,2020-02-15,14,19300,16000
1094,2020-02-15,15,19095,15997
1095,2020-02-15,16,19575,16592
1096,2020-02-15,17,19833,17102
1097,2020-02-15,18,20451,17783
1098,2020-02-15,19,20773,18050
1099,2020-02-15,20,20058,17485
1100,2020-02-15,21,19373,16972
1101,2020-02-15,22,18763,16384
1102,2020-02-15,23,18150,15691
1103,2020-02-15,24,17436,14935
1104,2020-02-16,1,16793,14266
1105,2020-02-16,2,16198,13791
1106,2020-02-16,3,16506,13636
1107,2020-02-16,4,16409,13625
1108,2020-02-16,5,15980,13612
1109,2020-02-16,6,15931,13704
1110,2020-02-16,7,16379,14156
1111,2020-02-16,8,16653,14613
1112,2020-02-16,9,17120,15078
1113,2020-02-16,10,17265,15329
1114,2020-02-16,11,17140,15178
1115,2020-02-16,12,17109,14821
1116,2020-02-16,13,17096,14612
1117,2020-02-16,14,17182,14407
1118,2020-02-16,15,17257,14410
1119,2020-02-16,16,17206,14586
1120,2020-02-16,17,17790,15347
1121,2020-02-16,18,18402,16399
1122,2020-02-16,19,19240,17061
1123,2020-02-16,20,18787,16743
1124,2020-02-16,21,18262,16416
1125,2020-02-16,22,17791,15912
1126,2020-02-16,23,17073,15265
1127,2020-02-16,24,16260,14506
1128,2020-02-17,1,15584,14085
1129,2020-02-17,2,15807,13862
1130,2020-02-17,3,15658,13658
1131,2020-02-17,4,15416,13648
1132,2020-02-17,5,15447,13791
1133,2020-02-17,6,16068,14085
1134,2020-02-17,7,16722,14512
1135,2020-02-17,8,17224,14925
1136,2020-02-17,9,17246,15043
1137,2020-02-17,10,16734,14870
1138,2020-02-17,11,16818,14694
1139,2020-02-17,12,16951,14599
1140,2020-02-17,13,17036,14514
1141,2020-02-17,14,16687,14497
1142,2020-02-17,15,16545,14491
1143,2020-02-17,16,17023,14896
1144,2020-02-17,17,17856,15846
1145,2020-02-17,18,19081,17072
1146,2020-02-17,19,19733,17684
1147,2020-02-17,20,19530,17346
1148,2020-02-17,21,19241,16939
1149,2020-02-17,22,18846,16291
1150,2020-02-17,23,18100,15419
1151,2020-02-17,24,17462,14560
1152,2020-02-18,1,16817,13888
1153,2020-02-18,2,16520,13529
1154,2020-02-18,3,16367,13537
1155,2020-02-18,4,16439,13571
1156,2020-02-18,5,16469,13785
1157,2020-02-18,6,17135,14413
1158,2020-02-18,7,18283,15828
1159,2020-02-18,8,18396,16930
1160,2020-02-18,9,19127,17452
1161,2020-02-18,10,19626,17588
1162,2020-02-18,11,20019,17693
1163,2020-02-18,12,20077,17684
1164,2020-02-18,13,19836,17400
1165,2020-02-18,14,19579,17170
1166,2020-02-18,15,19331,17025
1167,2020-02-18,16,19860,17159
1168,2020-02-18,17,20421,17560
1169,2020-02-18,18,21104,18257
1170,2020-02-18,19,21228,18565
1171,2020-02-18,20,20827,18372
1172,2020-02-18,21,20417,18010
1173,2020-02-18,22,19452,17230
1174,2020-02-18,23,18637,16147
1175,2020-02-18,24,17746,15198
1176,2020-02-19,1,16832,14438
1177,2020-02-19,2,16394,13973
1178,2020-02-19,3,16519,13997
1179,2020-02-19,4,16451,14031
1180,2020-02-19,5,16665,14142
1181,2020-02-19,6,17339,14685
1182,2020-02-19,7,18611,15947
1183,2020-02-19,8,19789,17510
1184,2020-02-19,9,19520,17408
1185,2020-02-19,10,18919,16872
1186,2020-02-19,11,18608,16428
1187,2020-02-19,12,18339,16322
1188,2020-02-19,13,18482,16322
1189,2020-02-19,14,17989,16014
1190,2020-02-19,15,18060,16102
1191,2020-02-19,16,18783,16649
1192,2020-02-19,17,19878,17587
1193,2020-02-19,18,20870,18611
1194,2020-02-19,19,21452,19279
1195,2020-02-19,20,21451,19170
1196,2020-02-19,21,20719,18772
1197,2020-02-19,22,20310,18087
1198,2020-02-19,23,19104,17043
1199,2020-02-19,24,18127,15970
1200,2020-02-20,1,17417,15190
1201,2020-02-20,2,17113,14797
1202,2020-02-20,3,16990,14648
1203,2020-02-20,4,17216,14773
1204,2020-02-20,5,17409,14932
1205,2020-02-20,6,18117,15563
1206,2020-02-20,7,19500,16951
1207,2020-02-20,8,19979,18091
1208,2020-02-20,9,20095,17944
1209,2020-02-20,10,19673,17318
1210,2020-02-20,11,19301,16854
1211,2020-02-20,12,18851,16680
1212,2020-02-20,13,18857,16665
1213,2020-02-20,14,19428,16791
1214,2020-02-20,15,19392,16831
1215,2020-02-20,16,19715,17183
1216,2020-02-20,17,19946,17810
1217,2020-02-20,18,20975,18653
1218,2020-02-20,19,22102,19498
1219,2020-02-20,20,22161,19610
1220,2020-02-20,21,21937,19184
1221,2020-02-20,22,20497,18571
1222,2020-02-20,23,20161,17509
1223,2020-02-20,24,18681,16303
1224,2020-02-21,1,18116,15749
1225,2020-02-21,2,17513,15378
1226,2020-02-21,3,17573,15085
1227,2020-02-21,4,17380,14856
1228,2020-02-21,5,17506,14979
1229,2020-02-21,6,18370,15638
1230,2020-02-21,7,19137,16713
1231,2020-02-21,8,20232,17577
1232,2020-02-21,9,20192,17345
1233,2020-02-21,10,19887,16956
1234,2020-02-21,11,19387,16417
1235,2020-02-21,12,18903,16001
1236,2020-02-21,13,18717,15790
1237,2020-02-21,14,18649,15597
1238,2020-02-21,15,18426,15394
1239,2020-02-21,16,18439,15543
1240,2020-02-21,17,18507,16216
1241,2020-02-21,18,19650,17198
1242,2020-02-21,19,20858,18018
1243,2020-02-21,20,20645,18020
1244,2020-02-21,21,20128,17718
1245,2020-02-21,22,19859,17131
1246,2020-02-21,23,18885,16187
1247,2020-02-21,24,17991,15075
1248,2020-02-22,1,17214,14429
1249,2020-02-22,2,17088,13949
1250,2020-02-22,3,16923,13685
1251,2020-02-22,4,16448,13548
1252,2020-02-22,5,16743,13647
1253,2020-02-22,6,16789,13850
1254,2020-02-22,7,17210,14316
1255,2020-02-22,8,17451,14856
1256,2020-02-22,9,17648,15092
1257,2020-02-22,10,17612,14754
1258,2020-02-22,11,17452,14554
1259,2020-02-22,12,17193,14423
1260,2020-02-22,13,17298,14225
1261,2020-02-22,14,16898,13929
1262,2020-02-22,15,17128,13819
1263,2020-02-22,16,17268,14031
1264,2020-02-22,17,17703,14857
1265,2020-02-22,18,18686,15964
1266,2020-02-22,19,19089,16520
1267,2020-02-22,20,19203,16363
1268,2020-02-22,21,18614,15896
1269,2020-02-22,22,18178,15398
1270,2020-02-22,23,17447,14693
1271,2020-02-22,24,16521,13903
1272,2020-02-23,1,16330,13440
1273,2020-02-23,2,16080,13036
1274,2020-02-23,3,16061,12822
1275,2020-02-23,4,16047,12791
1276,2020-02-23,5,15664,12732
1277,2020-02-23,6,15753,12924
1278,2020-02-23,7,16066,13310
1279,2020-02-23,8,16273,13603
1280,2020-02-23,9,16061,13699
1281,2020-02-23,10,16134,13545
1282,2020-02-23,11,16096,13423
1283,2020-02-23,12,16350,13327
1284,2020-02-23,13,16494,13185
1285,2020-02-23,14,16437,13140
1286,2020-02-23,15,16578,13113
1287,2020-02-23,16,16212,13345
1288,2020-02-23,17,16829,14261
1289,2020-02-23,18,18149,15534
1290,2020-02-23,19,18895,16225
1291,2020-02-23,20,18863,16272
1292,2020-02-23,21,18727,15914
1293,2020-02-23,22,18382,15349
1294,2020-02-23,23,17505,14488
1295,2020-02-23,24,16410,13522
1296,2020-02-24,1,16073,13004
1297,2020-02-24,2,15901,12702
1298,2020-02-24,3,16070,12683
1299,2020-02-24,4,15972,12686
1300,2020-02-24,5,15494,12837
1301,2020-02-24,6,16314,13638
1302,2020-02-24,7,17580,15075
1303,2020-02-24,8,18510,16171
1304,2020-02-24,9,18638,16086
1305,2020-02-24,10,18082,15652
1306,2020-02-24,11,17808,15332
1307,2020-02-24,12,17577,15154
1308,2020-02-24,13,17597,15057
1309,2020-02-24,14,17482,15006
1310,2020-02-24,15,17666,15200
1311,2020-02-24,16,17660,15417
1312,2020-02-24,17,18468,16219
1313,2020-02-24,18,19636,17348
1314,2020-02-24,19,20187,17862
1315,2020-02-24,20,19795,17749
1316,2020-02-24,21,18985,17232
1317,2020-02-24,22,18615,16668
1318,2020-02-24,23,17613,15682
1319,2020-02-24,24,16893,14652
1320,2020-02-25,1,16283,13802
1321,2020-02-25,2,15874,13456
1322,2020-02-25,3,15581,13175
1323,2020-02-25,4,15855,13123
1324,2020-02-25,5,16155,13237
1325,2020-02-25,6,16851,13890
1326,2020-02-25,7,17967,15167
1327,2020-02-25,8,18954,16418
1328,2020-02-25,9,19364,16999
1329,2020-02-25,10,19317,16878
1330,2020-02-25,11,19101,16808
1331,2020-02-25,12,19234,16678
1332,2020-02-25,13,18838,16412
1333,2020-02-25,14,18766,16165
1334,2020-02-25,15,18506,16180
1335,2020-02-25,16,18754,16426
1336,2020-02-25,17,18987,16874
1337,2020-02-25,18,19814,17429
1338,2020-02-25,19,20271,17690
1339,2020-02-25,20,20275,17634
1340,2020-02-25,21,19837,17266
1341,2020-02-25,22,19277,16709
1342,2020-02-25,23,18235,15724
1343,2020-02-25,24,17340,14521
1344,2020-02-26,1,16854,14012
1345,2020-02-26,2,16543,13679
1346,2020-02-26,3,16214,13470
1347,2020-02-26,4,16239,13350
1348,2020-02-26,5,16545,13487
1349,2020-02-26,6,17305,14349
1350,2020-02-26,7,18185,15642
1351,2020-02-26,8,19130,16816
1352,2020-02-26,9,19788,17311
1353,2020-02-26,10,19627,17480
1354,2020-02-26,11,19984,17825
1355,2020-02-26,12,19689,17527
1356,2020-02-26,13,19508,17471
1357,2020-02-26,14,19340,17390
1358,2020-02-26,15,19420,17488
1359,2020-02-26,16,19660,17614
1360,2020-02-26,17,20191,18108
1361,2020-02-26,18,20931,18668
1362,2020-02-26,19,20759,18533
1363,2020-02-26,20,20615,18385
1364,2020-02-26,21,20251,18014
1365,2020-02-26,22,19691,17331
1366,2020-02-26,23,18741,16402
1367,2020-02-26,24,17392,15262
1368,2020-02-27,1,17538,14749
1369,2020-02-27,2,16891,14302
1370,2020-02-27,3,16761,14183
1371,2020-02-27,4,16842,14078
1372,2020-02-27,5,16992,14189
1373,2020-02-27,6,17718,14734
1374,2020-02-27,7,18554,16027
1375,2020-02-27,8,19295,16989
1376,2020-02-27,9,19471,17389
1377,2020-02-27,10,19864,17371
1378,2020-02-27,11,20236,17339
1379,2020-02-27,12,19971,17354
1380,2020-02-27,13,19550,17301
1381,2020-02-27,14,19302,17341
1382,2020-02-27,15,19413,17319
1383,2020-02-27,16,19601,17390
1384,2020-02-27,17,19787,17874
1385,2020-02-27,18,20898,18478
1386,2020-02-27,19,21584,18910
1387,2020-02-27,20,21751,19013
1388,2020-02-27,21,21289,18646
1389,2020-02-27,22,20469,17933
1390,2020-02-27,23,19232,16809
1391,2020-02-27,24,18351,15828
1392,2020-02-28,1,17956,15116
1393,2020-02-28,2,17753,14731
1394,2020-02-28,3,17581,14522
1395,2020-02-28,4,17653,14569
1396,2020-02-28,5,17343,14676
1397,2020-02-28,6,17586,15260
1398,2020-02-28,7,19027,16723
1399,2020-02-28,8,19928,17713
1400,2020-02-28,9,20004,17821
1401,2020-02-28,10,19920,17664
1402,2020-02-28,11,19770,17470
1403,2020-02-28,12,19460,17180
1404,2020-02-28,13,19211,16963
1405,2020-02-28,14,19166,17032
1406,2020-02-28,15,19191,17016
1407,2020-02-28,16,19248,17125
1408,2020-02-28,17,19899,17619
1409,2020-02-28,18,20391,18216
1410,2020-02-28,19,21145,18711
1411,2020-02-28,20,20835,18744
1412,2020-02-28,21,20946,18426
1413,2020-02-28,22,19938,17618
1414,2020-02-28,23,19193,16849
1415,2020-02-28,24,18103,15987
1416,2020-02-29,1,17321,15207
1417,2020-02-29,2,17038,14829
1418,2020-02-29,3,16930,14670
1419,2020-02-29,4,16963,14589
1420,2020-02-29,5,16899,14587
1421,2020-02-29,6,17316,14960
1422,2020-02-29,7,18002,15652
1423,2020-02-29,8,18167,16178
1424,2020-02-29,9,18565,16694
1425,2020-02-29,10,18554,16824
1426,2020-02-29,11,18170,16435
1427,2020-02-29,12,17926,16137
1428,2020-02-29,13,17742,15993
1429,2020-02-29,14,17415,15597
1430,2020-02-29,15,17528,15493
1431,2020-02-29,16,17867,15576
1432,2020-02-29,17,18442,16301
1433,2020-02-29,18,18853,17014
1434,2020-02-29,19,19745,17737
1435,2020-02-29,20,19475,17645
1436,2020-02-29,21,18782,17224
1437,2020-02-29,22,18485,16608
1438,2020-02-29,23,17368,15897
1439,2020-02-29,24,16784,15199
1440,2020-03-01,1,16748,14627
1441,2020-03-01,2,16490,14326
1442,2020-03-01,3,16483,14324
1443,2020-03-01,4,16339,14275
1444,2020-03-01,5,16160,14144
1445,2020-03-01,6,16516,14485
1446,2020-03-01,7,16923,14966
1447,2020-03-01,8,16924,15198
1448,2020-03-01,9,16930,15151
1449,2020-03-01,10,17137,15090
1450,2020-03-01,11,17010,15043
1451,2020-03-01,12,16807,14917
1452,2020-03-01,13,16638,14719
1453,2020-03-01,14,16638,14649
1454,2020-03-01,15,16804,14592
1455,2020-03-01,16,17482,15020
1456,2020-03-01,17,18560,16035
1457,2020-03-01,18,19438,16995
1458,2020-03-01,19,20169,17684
1459,2020-03-01,20,19715,17370
1460,2020-03-01,21,19047,16764
1461,2020-03-01,22,18249,16075
1462,2020-03-01,23,17662,15220
1463,2020-03-01,24,16908,14272
1464,2020-03-02,1,16645,13662
1465,2020-03-02,2,15985,13259
1466,2020-03-02,3,16183,13115
1467,2020-03-02,4,16405,13059
1468,2020-03-02,5,16231,13251
1469,2020-03-02,6,16633,13788
1470,2020-03-02,7,17741,14971
1471,2020-03-02,8,18498,15956
1472,2020-03-02,9,18772,16389
1473,2020-03-02,10,18826,16538
1474,2020-03-02,11,18702,16518
1475,2020-03-02,12,18729,16621
1476,2020-03-02,13,18712,16697
1477,2020-03-02,14,18653,16721
1478,2020-03-02,15,18742,16812
1479,2020-03-02,16,18717,16774
1480,2020-03-02,17,18977,17050
1481,2020-03-02,18,19484,17436
1482,2020-03-02,19,19588,17857
1483,2020-03-02,20,19294,17789
1484,2020-03-02,21,19433,17604
1485,2020-03-02,22,18691,16829
1486,2020-03-02,23,17742,15880
1487,2020-03-02,24,16514,14810
1488,2020-03-03,1,15766,14072
1489,2020-03-03,2,15515,13742
1490,2020-03-03,3,15370,13579
1491,2020-03-03,4,15760,13674
1492,2020-03-03,5,15937,13916
1493,2020-03-03,6,16529,14516
1494,2020-03-03,7,17454,15668
1495,2020-03-03,8,18385,16779
1496,2020-03-03,9,18523,16745
1497,2020-03-03,10,18327,16599
1498,2020-03-03,11,18539,16794
1499,2020-03-03,12,18511,16787
1500,2020-03-03,13,18027,16789
1501,2020-03-03,14,18212,16990
1502,2020-03-03,15,18329,17095
1503,2020-03-03,16,18289,16988
1504,2020-03-03,17,19010,17390
