y,x,lon,lat,Average Wind Speed at 110m (m/s),NREL ATB Wind Class,Representative Wind Turbine,Capacity Factors,Capacity Factors,Spur Line Cost (USD/MW),LCOE (USD/MWh),Availability Fraction,Maximum Capacity (MW)
46.75,-75.75,-75.75,46.75,5.577172,10,T4,0.31557920260727407,0.31557920260727407,334.4342324936992,51.339308393137514,0.0,0.0
46.75,-75.5,-75.5,46.75,5.5808244,10,T4,0.3160021184384823,0.3160021184384823,329.21755952231143,51.1490122627078,0.0,0.0
46.75,-75.25,-75.25,46.75,5.6727962,10,T4,0.3258899872750044,0.3258899872750044,320.24122414625197,49.394226479303114,0.0,0.0
46.75,-75.0,-75.0,46.75,5.8373213,10,T4,0.3455832090228796,0.3455832090228796,308.8624987978632,46.33696596387661,0.0,0.0
46.75,-74.75,-74.75,46.75,6.058976,9,T3,0.3192344482716204,0.3192344482716204,304.173343232223,47.01690435336394,0.0,0.0
46.75,-74.5,-74.5,46.75,6.211991,9,T3,0.33730762786264284,0.33730762786264284,306.48100894924045,44.548093994714215,0.0,0.0
47.0,-95.0,-95.0,47.0,6.2556853,9,T3,0.3531092844167081,0.3531092844167081,519.971513641022,47.007570233598706,0.0,0.0
47.0,-94.75,-94.75,47.0,6.233295,9,T3,0.350709960540822,0.350709960540822,496.60264460180326,46.83839991915669,0.0,0.0
47.0,-94.5,-94.5,47.0,6.286172,9,T3,0.3593373416949836,0.3593373416949836,476.3266199836251,45.298260930873894,0.0,0.0
47.0,-94.25,-94.25,47.0,6.2323074,9,T3,0.3529112143592203,0.3529112143592203,459.5532266071119,45.773035322791735,0.0,0.0
47.0,-94.0,-94.0,47.0,6.123269,9,T3,0.338702455533779,0.338702455533779,446.6774096386232,47.41325140499266,0.0,0.0
47.0,-93.75,-93.75,47.0,6.0492053,9,T3,0.32991668561330356,0.32991668561330356,438.0431388352578,48.483124226973146,0.0,0.0
47.0,-93.5,-93.5,47.0,5.995757,9,T3,0.32369232949728893,0.32369232949728893,433.90378834580946,49.32123225115199,0.0,0.0
47.0,-93.25,-93.25,47.0,5.97843,9,T3,0.3217144227599302,0.3217144227599302,434.38743188157673,49.63553249910163,0.0,0.0
47.0,-93.0,-93.0,47.0,5.9952583,9,T3,0.32365575414878417,0.32365575414878417,439.4764341695774,49.453618348236674,0.0,0.0
47.0,-92.75,-92.75,47.0,6.036717,9,T3,0.32789686493921827,0.32789686493921827,449.01697147376865,49.02826988008054,0.0,0.0
47.0,-92.5,-92.5,47.0,6.1056623,9,T3,0.3355342207254952,0.3355342207254952,462.7336877761216,48.213389794455836,0.0,0.0
47.0,-92.25,-92.25,47.0,6.192085,9,T3,0.34842554962047273,0.34842554962047273,462.3884115081194,46.42225338071659,0.0,0.0
47.0,-92.0,-92.0,47.0,6.246396,9,T3,0.35389688953693965,0.35389688953693965,461.91793238119277,45.69476155333438,0.0,0.0
47.0,-91.75,-91.75,47.0,6.2220497,9,T3,0.35418585195514707,0.35418585195514707,455.28459572600354,45.51954327163364,0.0,0.0
47.0,-91.5,-91.5,47.0,6.0869274,9,T3,0.33983092546361293,0.33983092546361293,447.8618204125879,47.28147699066996,0.0,0.0
47.0,-91.25,-91.25,47.0,6.4376245,9,T3,0.3795760010997561,0.3795760010997561,445.90298743146434,42.29266567041553,0.0,0.0
47.0,-91.0,-91.0,47.0,7.012141,8,T2,0.3892452224195004,0.3892452224195004,448.4470352936596,37.159263669480175,0.0,0.0
47.0,-90.75,-90.75,47.0,7.427877,7,T1,0.4221444665491581,0.4221444665491581,440.7815137658495,33.89111454945002,0.0,0.0
47.0,-90.5,-90.5,47.0,7.6961546,6,T1,0.44843676188588144,0.44843676188588144,438.65938554408353,31.869190518819657,0.0,0.0
47.0,-90.25,-90.25,47.0,7.816027,6,T1,0.45925746601819994,0.45925746601819994,435.1739462962827,31.06241431548197,0.0,0.0
47.0,-90.0,-90.0,47.0,7.772783,6,T1,0.45601667477190494,0.45601667477190494,424.1571091478369,31.105232333498464,0.0,0.0
47.0,-89.75,-89.75,47.0,7.4505925,7,T1,0.4311482858210802,0.4311482858210802,417.43505715783834,32.78453355591985,0.0,0.0
47.0,-89.5,-89.5,47.0,7.274782,7,T1,0.4130920352637768,0.4130920352637768,406.9615460183519,34.03080880698575,0.0,0.0
47.0,-89.25,-89.25,47.0,7.006913,8,T2,0.3898703167438507,0.3898703167438507,401.2977668062406,36.20897013003084,0.0,0.0
47.0,-89.0,-89.0,47.0,6.6532793,8,T2,0.35464253111183647,0.35464253111183647,400.6257256627229,39.791766938827344,0.0,0.0
47.0,-88.75,-88.75,47.0,6.107954,9,T3,0.33670215993287506,0.33670215993287506,404.9645230677506,46.78247817615146,0.0,0.0
47.0,-88.5,-88.5,47.0,5.869034,10,T4,0.3483222165852785,0.3483222165852785,414.1780282012434,48.19946935758861,0.0,0.0
47.0,-88.25,-88.25,47.0,6.141407,9,T3,0.3421126516679846,0.3421126516679846,427.92929382184553,46.537014084721456,0.0,0.0
47.0,-88.0,-88.0,47.0,6.695657,8,T2,0.35682370206713676,0.35682370206713676,445.8057718693185,40.48109015232472,0.0,0.0
47.0,-87.75,-87.75,47.0,7.471525,7,T1,0.4311658602654934,0.4311658602654934,467.3341344691443,33.635574697105326,0.0,0.0
47.0,-87.5,-87.5,47.0,8.004781,6,T1,0.4768619346469641,0.4768619346469641,475.0166105984967,30.531047497019514,0.0,0.0
47.0,-87.25,-87.25,47.0,8.252002,5,T1,0.5003460538089276,0.5003460538089276,452.5510195731445,28.767352072817502,0.0,0.0
47.0,-87.0,-87.0,47.0,8.390472,4,T1,0.5120884463489056,0.5120884463489056,429.82802039768194,27.780888325583433,0.0,0.0
47.0,-86.75,-86.75,47.0,8.555185,4,T1,0.5247696674466134,0.5247696674466134,406.8259559004899,26.78671862556151,0.0,0.0
47.0,-86.5,-86.5,47.0,8.50862,4,T1,0.5213763809800148,0.5213763809800148,381.835201038496,26.608025100984182,0.0,0.0
47.0,-86.25,-86.25,47.0,8.487189,4,T1,0.5193181732296944,0.5193181732296944,340.1997897339337,26.122989574723025,0.0,0.0
47.0,-86.0,-86.0,47.0,8.423025,4,T1,0.514256733238697,0.514256733238697,296.94625429958484,25.76062105676203,0.0,0.0
47.0,-85.75,-85.75,47.0,8.319296,5,T1,0.5067536325454712,0.5067536325454712,254.56721695841165,25.526098774709833,0.0,0.0
47.0,-85.5,-85.5,47.0,8.187332,5,T1,0.496152102291584,0.496152102291584,213.58441774543604,25.46315378665514,0.0,0.0
47.0,-85.25,-85.25,47.0,8.098698,5,T1,0.48923680451512336,0.48923680451512336,174.98222415916516,25.241937602106145,0.0,0.0
47.0,-85.0,-85.0,47.0,7.814496,6,T1,0.46433960737288,0.46433960737288,134.64910621323136,25.95562327349666,0.0,0.0
47.0,-84.75,-84.75,47.0,7.322924,7,T1,0.419880663856864,0.419880663856864,97.62051217549038,28.054403070883264,0.33671990928748413,483.13631610546554
47.0,-84.5,-84.5,47.0,6.1668863,9,T3,0.3453381642546575,0.3453381642546575,71.45210661247734,38.49959655807382,0.6902647943764966,990.4136385553721
47.0,-84.25,-84.25,47.0,5.6952157,10,T4,0.3288611685931683,0.3288611685931683,69.69464902096644,43.336710808222904,0.9126238984142436,1309.461477615919
47.0,-84.0,-84.0,47.0,5.754444,10,T4,0.3305497339516878,0.3305497339516878,88.5792594905514,43.53611144232346,0.8529232462424837,1223.8011062301846
47.0,-83.75,-83.75,47.0,5.918396,9,T3,0.2996182336942409,0.2996182336942409,57.600468831447465,44.03390250692672,0.8045027404932762,1154.3258434996185
47.0,-83.5,-83.5,47.0,6.046976,9,T3,0.31413447154522256,0.31413447154522256,22.140914655412693,41.16770046400906,0.8041176331355296,1153.7732815448428
47.0,-83.25,-83.25,47.0,5.9539714,9,T3,0.3025252772364975,0.3025252772364975,13.20506840179157,42.52993259025128,0.7658611668212423,1098.8817020303209
47.0,-83.0,-83.0,47.0,5.945366,9,T3,0.30214378001593034,0.30214378001593034,45.995076765239894,43.3829357785395,0.6592747104328351,945.9481021734457
47.0,-82.75,-82.75,47.0,6.0127673,9,T3,0.31080869641291986,0.31080869641291986,88.12081735217762,43.17172695990967,0.8660376792804202,1242.6181191498392
47.0,-82.5,-82.5,47.0,6.044839,9,T3,0.31602742187938154,0.31602742187938154,132.5854573320106,43.4950818599776,0.6880376037969772,987.2180104983187
47.0,-82.25,-82.25,47.0,6.043263,9,T3,0.3166869727790671,0.3166869727790671,164.65975326352597,44.15044819291479,0.8620564721727912,1236.9057625792816
47.0,-82.0,-82.0,47.0,6.047225,9,T3,0.31774425096880315,0.31774425096880315,163.76956024924624,43.98290544696198,0.7574656289744889,1086.8355304447805
47.0,-81.75,-81.75,47.0,6.0262218,9,T3,0.31558421263242276,0.31558421263242276,147.36620646446391,43.901123748930765,0.7254015566338631,1040.8289919999695
47.0,-81.5,-81.5,47.0,6.056511,9,T3,0.3194051074150593,0.3194051074150593,101.25715695585083,42.31272283237341,0.6651817101976093,954.423662174374
47.0,-81.25,-81.25,47.0,6.0935717,9,T3,0.32378723162621953,0.32378723162621953,55.09330834319963,40.68997507643882,0.8540561921517449,1225.4267182308047
47.0,-81.0,-81.0,47.0,5.9941235,9,T3,0.3127197238581171,0.3127197238581171,9.695641281528225,41.060832047539826,0.9050554944241338,1298.6021255183261
47.0,-80.75,-80.75,47.0,5.9124813,9,T3,0.3035213734157103,0.3035213734157103,36.02535134626637,42.9441102006977,0.8424237603542826,1208.7361433465564
47.0,-80.5,-80.5,47.0,5.880683,10,T4,0.35035317960381507,0.35035317960381507,81.05800522188873,40.91715286715577,0.8207912288082481,1177.6971079890845
47.0,-80.25,-80.25,47.0,5.8816743,10,T4,0.35099356108903884,0.35099356108903884,126.18447147344341,41.78942611565596,0.7461084861375602,1070.5399584979543
47.0,-80.0,-80.0,47.0,5.975224,9,T3,0.3129651119898972,0.3129651119898972,98.58885857103655,43.120612319489084,0.6551467969465885,940.0252633007769
47.0,-79.75,-79.75,47.0,5.9615245,9,T3,0.31082519946572346,0.31082519946572346,53.00558878984913,42.33735862407814,0.7836111626216483,1124.3499842884926
47.0,-79.5,-79.5,47.0,5.9747357,9,T3,0.31195811742480306,0.31195811742480306,7.423450053076055,41.10743150694034,0.7885145351107063,1131.3854997451626
47.0,-79.25,-79.25,47.0,5.8918247,10,T4,0.3513408517986536,0.3513408517986536,38.160985734963305,39.90287479507269,0.09571017417910736,137.32797383686756
47.0,-79.0,-79.0,47.0,5.909186,9,T3,0.3033309386734255,0.3033309386734255,83.77830989570677,44.13056200472978,0.0,0.0
47.0,-78.75,-78.75,47.0,5.922807,9,T3,0.3050752219375946,0.3050752219375946,129.36991413906702,44.9789249328945,0.0,0.0
47.0,-78.5,-78.5,47.0,5.937451,9,T3,0.30682481994272837,0.30682481994272837,171.64015323231274,45.737120424622304,0.0,0.0
47.0,-78.25,-78.25,47.0,5.953243,9,T3,0.3086304393522045,0.3086304393522045,188.22755610333377,45.86538223319317,0.0,0.0
47.0,-78.0,-78.0,47.0,5.992112,9,T3,0.3130556037666841,0.3130556037666841,206.12390828213486,45.63810034205308,0.0,0.0
47.0,-77.75,-77.75,47.0,6.005051,9,T3,0.3147627932334569,0.3147627932334569,219.32282759248235,45.699415181318194,0.0,0.0
47.0,-77.5,-77.5,47.0,6.045317,9,T3,0.31968153376193736,0.31968153376193736,222.05206975223535,45.05914615109941,0.0,0.0
47.0,-77.25,-77.25,47.0,6.0539765,9,T3,0.3208345794717538,0.3208345794717538,233.9087054818551,45.16939327296365,0.0,0.0
47.0,-77.0,-77.0,47.0,6.0675087,9,T3,0.3226946190757146,0.3226946190757146,253.6425016294271,45.359437490730805,0.0,0.0
47.0,-76.75,-76.75,47.0,6.101045,9,T3,0.3270361140524184,0.3270361140524184,279.5997048652128,45.34186113316748,0.0,0.0
47.0,-76.5,-76.5,47.0,6.0470653,9,T3,0.32026172972414796,0.32026172972414796,310.22181160913215,47.00519052576141,0.0,0.0
47.0,-76.25,-76.25,47.0,5.9025927,9,T3,0.30369882378785523,0.30369882378785523,344.2659864803647,50.394351749126166,0.0,0.0
47.0,-76.0,-76.0,47.0,5.743366,10,T4,0.3346981424689293,0.3346981424689293,380.81525993067663,49.427292431867585,0.0,0.0
47.0,-75.75,-75.75,47.0,5.631412,10,T4,0.3209124819040299,0.3209124819040299,400.3413766830841,51.998714335997626,0.0,0.0
47.0,-75.5,-75.5,47.0,5.610835,10,T4,0.31846754951775075,0.31846754951775075,396.0118905346977,52.297789905925995,0.0,0.0
47.0,-75.25,-75.25,47.0,5.7198415,10,T4,0.3311991198062897,0.3311991198062897,384.22571191230537,50.025318883349556,0.0,0.0
47.0,-75.0,-75.0,47.0,5.8870535,10,T4,0.3512845382988453,0.3512845382988453,374.8386883123758,46.968205529648365,0.0,0.0
47.0,-74.75,-74.75,47.0,6.1013103,9,T3,0.32394593327474275,0.32394593327474275,371.00227893516796,47.85250118590762,0.0,0.0
47.0,-74.5,-74.5,47.0,6.2567706,9,T3,0.34257741434205163,0.34257741434205163,372.88788172432044,45.29052507419813,0.0,0.0
47.25,-95.0,-95.0,47.25,6.2716002,9,T3,0.35480455276341905,0.35480455276341905,465.2816358110264,45.64769014898002,0.0,0.0
47.25,-94.75,-94.75,47.25,6.2186904,9,T3,0.3493190336318672,0.3493190336318672,439.1390431269623,45.81331577394813,0.0,0.0
47.25,-94.5,-94.5,47.25,6.2522316,9,T3,0.35570454320969896,0.35570454320969896,416.18409762635247,44.5155846907861,0.0,0.0
47.25,-94.25,-94.25,47.25,6.187336,9,T3,0.34811730040768807,0.34811730040768807,396.97042515961465,45.07929770028364,0.0,0.0
47.25,-94.0,-94.0,47.25,6.105103,9,T3,0.3373496995495389,0.3373496995495389,382.0630958071687,46.19268422684168,0.0,0.0
47.25,-93.75,-93.75,47.25,6.1244206,9,T3,0.33998883823395704,0.33998883823395704,371.98037203392,45.61569454965192,0.0,0.0
47.25,-93.5,-93.5,47.25,6.0617256,9,T3,0.3326423387329102,0.3326423387329102,367.12009240022064,46.515516286257274,0.0,0.0
47.25,-93.25,-93.25,47.25,6.017815,9,T3,0.326786082171029,0.326786082171029,367.68861808279723,47.361923495033466,0.0,0.0
47.25,-93.0,-93.0,47.25,5.9533625,9,T3,0.31884827181490477,0.31884827181490477,373.6589304032991,48.67892118023387,0.0,0.0
47.25,-92.75,-92.75,47.25,5.959303,9,T3,0.3192961308484239,0.3192961308484239,384.78258296916556,48.8672306690489,0.0,0.0
47.25,-92.5,-92.5,47.25,6.0150437,9,T3,0.3253714000100954,0.3253714000100954,397.751823345203,48.248366522948125,0.0,0.0
47.25,-92.25,-92.25,47.25,6.0322256,9,T3,0.32507305331817854,0.32507305331817854,395.540802027828,48.24255291952386,0.0,0.0
47.25,-92.0,-92.0,47.25,6.0024524,9,T3,0.32076083390148424,0.32076083390148424,395.08507577011375,48.88064816833467,0.0,0.0
47.25,-91.75,-91.75,47.25,5.9364233,9,T3,0.31670543809331514,0.31670543809331514,396.36897128340826,49.53642000476529,0.0,0.0
47.25,-91.5,-91.5,47.25,6.0495625,9,T3,0.3347537780275178,0.3347537780275178,381.3482239666291,46.53516704733127,0.0,0.0
47.25,-91.25,-91.25,47.25,6.25612,9,T3,0.3629007677614091,0.3629007677614091,379.0567354278432,42.879340911018296,0.0,0.0
47.25,-91.0,-91.0,47.25,6.7280254,8,T2,0.36306868100166323,0.36306868100166323,381.7519688711549,38.485402129003674,0.0,0.0
47.25,-90.75,-90.75,47.25,7.1093783,7,T1,0.3925891151428223,0.3925891151428223,374.3591013066139,35.19642400571291,0.0,0.0
47.25,-90.5,-90.5,47.25,7.5771904,7,T1,0.4361515303701162,0.4361515303701162,371.81434633290485,31.638064751496014,0.0,0.0
47.25,-90.25,-90.25,47.25,7.643289,6,T1,0.44392797592282296,0.44392797592282296,370.8752210071677,31.068268442921813,0.0,0.0
47.25,-90.0,-90.0,47.25,7.966209,6,T1,0.4716455384343863,0.4716455384343863,358.7921952672546,29.053767415650707,0.0,0.0
47.25,-89.75,-89.75,47.25,8.108336,5,T1,0.48404828999936583,0.48404828999936583,351.1768610517265,28.19345031189455,0.0,0.0
47.25,-89.5,-89.5,47.25,7.8954024,6,T1,0.4664084698110819,0.4664084698110819,341.3856593762984,29.10512620599632,0.0,0.0
47.25,-89.25,-89.25,47.25,7.89672,6,T1,0.4654557727873325,0.4654557727873325,334.6460642787451,29.058054034816063,0.0,0.0
47.25,-89.0,-89.0,47.25,7.606548,7,T1,0.43789238476753234,0.43789238476753234,333.8433137413342,30.873627993099674,0.0,0.0
47.25,-88.75,-88.75,47.25,7.1510587,7,T1,0.39678740960359576,0.39678740960359576,339.0134832201034,34.1679335768087,0.0,0.0
47.25,-88.5,-88.5,47.25,6.6676908,8,T2,0.35238370832800864,0.35238370832800864,349.9170166704605,38.98697208506506,0.0,0.0
47.25,-88.25,-88.25,47.25,6.4545956,9,T3,0.380671545572227,0.380671545572227,366.01538737889774,40.62529481176078,0.0,0.0
47.25,-88.0,-88.0,47.25,6.8092146,8,T2,0.36824457202851774,0.36824457202851774,386.668842619907,38.042808908847284,0.0,0.0
47.25,-87.75,-87.75,47.25,7.57414,7,T1,0.43965237706899646,0.43965237706899646,411.1913738008512,32.04579408846729,0.0,0.0
47.25,-87.5,-87.5,47.25,8.1361475,5,T1,0.48830440351367,0.48830440351367,419.720497763437,28.981569776167436,0.0,0.0
47.25,-87.25,-87.25,47.25,8.466369,4,T1,0.5169820170998574,0.5169820170998574,394.24024628364606,27.010922727075314,0.0,0.0
47.25,-87.0,-87.0,47.25,8.596981,3,T1,0.5277056709229946,0.5277056709229946,372.4313964748332,26.15764015782492,0.0,0.0
47.25,-86.75,-86.75,47.25,8.653898,3,T1,0.5319050076901913,0.5319050076901913,348.9985524995022,25.62665807779243,0.0,0.0
47.25,-86.5,-86.5,47.25,8.626464,3,T1,0.5299465718269348,0.5299465718269348,326.6163378044517,25.4102946826435,0.0,0.0
47.25,-86.25,-86.25,47.25,8.6081915,3,T1,0.5286285753548146,0.5286285753548146,301.07976155119377,25.117856857218417,0.0,0.0
47.25,-86.0,-86.0,47.25,8.51026,4,T1,0.519770302593708,0.519770302593708,276.90105024570255,25.203317852244687,0.0,0.0
47.25,-85.75,-85.75,47.25,8.371368,4,T1,0.5077809413373471,0.5077809413373471,249.81966787841037,25.405594499342637,0.010645943791181106,15.20440485946525
47.25,-85.5,-85.5,47.25,8.239616,5,T1,0.4973491333127022,0.4973491333127022,226.02615033646546,25.586116717720422,0.0,0.0
47.25,-85.25,-85.25,47.25,8.082462,5,T1,0.483359180688858,0.483359180688858,203.3944214990519,25.981809287901598,0.0,0.0
47.25,-85.0,-85.0,47.25,7.5977054,7,T1,0.4421810993105173,0.4421810993105173,176.88998163716468,27.959892231600886,0.0,0.0
47.25,-84.75,-84.75,47.25,7.1201367,7,T1,0.3977581732720137,0.3977581732720137,145.18470745084215,30.49546536703252,0.10339646178189085,147.66954517442144
47.25,-84.5,-84.5,47.25,6.2288485,9,T3,0.35029697288007317,0.35029697288007317,110.2664627820652,38.77068903973803,0.6734588146035866,961.8255336357332
47.25,-84.25,-84.25,47.25,5.88131,10,T4,0.3495667883604765,0.3495667883604765,77.92220802476533,40.943131183744384,0.8741384483297205,1248.4337020336752
47.25,-84.0,-84.0,47.25,5.911182,9,T3,0.29865065900810944,0.29865065900810944,44.511279443036024,43.853764804891696,0.7789503949134747,1112.4873054914042
47.25,-83.75,-83.75,47.25,6.0079837,9,T3,0.3099630331815973,0.3099630331815973,9.42186041746805,41.41950567504565,0.7495849955435459,1070.5480078118987
47.25,-83.5,-83.5,47.25,6.023434,9,T3,0.31225736931582143,0.31225736931582143,24.411883825479784,41.46874090399703,0.49174559453454264,702.304969648064
47.25,-83.25,-83.25,47.25,6.0199256,9,T3,0.312126064258022,0.312126064258022,62.359379044730396,42.38162675968555,0.9136845860325479,1304.913015526514
47.25,-83.0,-83.0,47.25,6.010797,9,T3,0.3113500002577215,0.3113500002577215,96.75561969005116,43.30093176350115,0.8029424030205211,1146.7524026917602
47.25,-82.75,-82.75,47.25,6.0178246,9,T3,0.3127168692767901,0.3127168692767901,124.25669571695985,43.75937801546825,0.8833734299827899,1261.623002280242
47.25,-82.5,-82.5,47.25,6.009808,9,T3,0.31252001474757746,0.31252001474757746,158.76836090853365,44.60028132131554,0.6346682924555309,906.4254038707778
47.25,-82.25,-82.25,47.25,6.0103035,9,T3,0.3129915568806148,0.3129915568806148,197.78612674212613,45.45123796802577,0.6498184171885554,928.0626262856309
47.25,-82.0,-82.0,47.25,5.994952,9,T3,0.31171988232464587,0.31171988232464587,181.32298513387744,45.24767398653806,0.6848592003885768,978.1074412388938
47.25,-81.75,-81.75,47.25,6.00132,9,T3,0.31290606046959285,0.31290606046959285,136.13894782328686,44.012604573342905,0.8857820613459225,1265.0629890107216
47.25,-81.5,-81.5,47.25,6.021507,9,T3,0.3151197160308837,0.3151197160308837,91.96912915845736,42.67105811504175,0.7730138666118187,1104.0088494625181
47.25,-81.25,-81.25,47.25,6.044839,9,T3,0.31757804552402424,0.31757804552402424,45.85339537531554,41.271243019020986,0.9326780050104234,1332.0392008167353
47.25,-81.0,-81.0,47.25,6.0498,9,T3,0.31798790227303886,0.31798790227303886,0.4007665449135447,40.16528136339418,0.9050301035147064,1292.5528119177902
47.25,-80.75,-80.75,47.25,5.9739814,9,T3,0.3091444566742733,0.3091444566742733,44.93136138166099,42.375172701134986,0.43298733472508955,618.387162886773
47.25,-80.5,-80.5,47.25,5.965827,9,T3,0.3092336052026405,0.3092336052026405,90.46956021371714,43.44756482996297,0.3496744117295862,499.4006763110316
47.25,-80.25,-80.25,47.25,5.9646797,9,T3,0.31049436754588927,0.31049436754588927,113.35575657642126,43.81402581426252,0.27709005161443934,395.73659033773527
47.25,-80.0,-80.0,47.25,6.006639,9,T3,0.31671852963924557,0.31671852963924557,78.74871125646709,42.14821556457981,0.7375977595742607,1053.4280146220779
47.25,-79.75,-79.75,47.25,5.963894,9,T3,0.31212989648915185,0.31212989648915185,48.944381534000684,42.06455880815736,0.8058803533432998,1150.948374183543
47.25,-79.5,-79.5,47.25,5.913154,9,T3,0.30606763805692544,0.30606763805692544,1.607899150700837,41.75862696218477,0.5373383437224258,767.4199918736413
47.25,-79.25,-79.25,47.25,5.8493586,10,T4,0.34768108232319356,0.34768108232319356,42.89443285653225,40.42317359036609,0.0,0.0
47.25,-79.0,-79.0,47.25,5.8664765,10,T4,0.34966780522465707,0.34966780522465707,86.13515734065959,41.10429547537644,0.0,0.0
